manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_type,body_type,drivetrain,price_usd,reliability
LADA,Priora,mechanical,grey,320552,2008,gasoline,gasoline,sedan,front,2850,0.21
LADA,Vesta,automatic,black,42500,2018,gasoline,gasoline,universal,front,11619.08,2.28
LADA,Vesta,mechanical,grey,15500,2018,gasoline,gasoline,universal,front,10433.45,2.03
LADA,Priora,mechanical,silver,76000,2009,gasoline,gasoline,sedan,front,3250,4.04
LADA,4x4,mechanical,blue,110000,2014,gasoline,gasoline,suv,all,4850,4.62
LADA,Vesta,mechanical,white,53000,2017,gasoline,gasoline,sedan,front,8300,2.95
LADA,Vesta,mechanical,silver,25000,2018,gasoline,gasoline,universal,front,8800,2.90
LADA,Largus,mechanical,other,135350,2015,gasoline,gasoline,van,front,6500,1.60
LADA,Vesta,automatic,black,94000,2017,gasoline,gasoline,sedan,front,8000,0.86
LADA,Granta,mechanical,other,43524,2012,gasoline,gasoline,sedan,front,5400,3.56
LADA,111,mechanical,other,256000,1986,gasoline,gasoline,sedan,rear,420,3.49
LADA,Granta,mechanical,red,0,2019,gasoline,gasoline,liftback,front,7806.13,1.22
LADA,XRAY,automatic,red,75000,2017,gasoline,gasoline,hatchback,front,8536.46,0.59
LADA,4x4,mechanical,blue,131000,2016,gasoline,gasoline,suv,all,4900,0.08
LADA,Vesta,mechanical,brown,49200,2018,gasoline,gasoline,universal,front,10700,0.43
LADA,111,mechanical,red,123456,1977,gasoline,gasoline,sedan,rear,120,1.93
LADA,Kalina,mechanical,black,71000,2012,gasoline,gasoline,hatchback,front,4400,2.07
LADA,4x4,mechanical,green,1111,1982,gasoline,gasoline,suv,all,1400,2.72
LADA,Priora,mechanical,silver,170000,2008,gasoline,gasoline,sedan,front,3450,4.30
LADA,Vesta,mechanical,grey,3150,2019,gasoline,gasoline,sedan,front,11500,1.68
LADA,XRAY,automatic,black,2000,2019,gasoline,gasoline,hatchback,front,11500,0.38
LADA,Largus,mechanical,silver,160000,2014,gasoline,gasoline,van,front,4000,4.65
LADA,Vesta,mechanical,grey,15700,2018,gasoline,gasoline,universal,front,10907.71,4.62
LADA,Kalina,mechanical,other,198500,2006,gasoline,gasoline,sedan,front,1290,1.78
LADA,Kalina,mechanical,grey,19000,2015,gasoline,gasoline,universal,front,7000,2.38
LADA,Kalina,mechanical,black,25997,2017,gasoline,gasoline,universal,front,6876.6,3.98
LADA,Kalina,mechanical,grey,70000,2015,gasoline,gasoline,hatchback,front,4742.47,4.24
LADA,Vesta,automatic,red,19800,2017,gasoline,gasoline,sedan,front,9250,3.22
LADA,Priora,mechanical,black,160000,2009,gasoline,gasoline,hatchback,front,3300,3.39
LADA,Kalina,mechanical,silver,94000,2014,gasoline,gasoline,universal,front,5000,1.64
LADA,Largus,mechanical,white,195000,2014,gasoline,gasoline,van,front,4000,4.34
LADA,Granta,mechanical,black,71000,2013,gasoline,gasoline,sedan,front,3500,1.34
LADA,Granta,mechanical,blue,112721,2013,gasoline,gasoline,sedan,front,4078.54,1.13
LADA,Granta,mechanical,grey,92,2012,gasoline,gasoline,sedan,front,3936.26,3.80
LADA,Vesta,mechanical,grey,151163,2016,gasoline,gasoline,sedan,front,6924.03,1.70
LADA,Vesta,mechanical,grey,44000,2018,gasoline,gasoline,universal,front,9890,0.64
LADA,Vesta,mechanical,orange,47000,2018,gasoline,gasoline,universal,front,11026.27,0.49
LADA,Vesta,automatic,orange,50000,2018,gasoline,gasoline,hatchback,front,12000,0.59
LADA,Vesta,mechanical,black,90000,2016,gasoline,gasoline,sedan,front,8500,4.12
LADA,Largus,mechanical,white,85000,2015,gasoline,gasoline,universal,front,7400,2.17
LADA,111,mechanical,red,359000,1995,gasoline,gasoline,hatchback,front,474.25,0.87
LADA,Vesta,mechanical,brown,17120,2018,gasoline,gasoline,universal,front,10950,0.46
LADA,XRAY,mechanical,red,17000,2018,gasoline,gasoline,hatchback,front,12850,4.73
LADA,Vesta,mechanical,silver,0,2019,gas,gasoline,sedan,front,13800,4.06
LADA,XRAY,mechanical,silver,22500,2018,gasoline,gasoline,hatchback,front,10000,2.75
LADA,Largus,mechanical,grey,200000,2018,gasoline,gasoline,van,front,6800,2.52
LADA,112,mechanical,silver,240000,2005,gasoline,gasoline,hatchback,front,1090.77,1.11
LADA,110,mechanical,other,12345,1990,gasoline,gasoline,sedan,rear,400,3.50
LADA,111,mechanical,other,133000,2000,gasoline,gasoline,universal,front,1200,1.99
LADA,110,mechanical,green,123456,2009,gasoline,gasoline,sedan,front,1750,3.91
LADA,Vesta,mechanical,silver,13000,2018,gasoline,gasoline,universal,front,12799.96,2.41
LADA,Vesta,automatic,red,8500,2018,gasoline,gasoline,universal,front,13700,4.39
LADA,Priora,mechanical,other,97000,2012,gasoline,gasoline,universal,front,4100,2.56
LADA,Vesta,mechanical,white,0,2019,gas,gasoline,sedan,front,12500,2.16
LADA,Vesta,mechanical,white,40000,2017,gasoline,gasoline,sedan,front,9900,0.82
LADA,Vesta,mechanical,red,15000,2018,gasoline,gasoline,sedan,front,9000,0.32
LADA,Vesta,mechanical,silver,35000,2018,gasoline,gasoline,sedan,front,10148.91,2.40
LADA,4x4,mechanical,blue,25800,1981,gasoline,gasoline,suv,all,379.4,0.66
LADA,4x4,mechanical,white,60000,1995,gasoline,gasoline,suv,all,1300,2.46
LADA,Vesta,mechanical,orange,63081,2018,gasoline,gasoline,universal,front,10860.29,3.27
LADA,Vesta,mechanical,orange,47900,2018,gasoline,gasoline,universal,front,11239.69,2.91
LADA,Vesta,mechanical,silver,40000,2018,gasoline,gasoline,universal,front,8773.12,2.73
LADA,Vesta,mechanical,white,109000,2017,gas,gasoline,sedan,front,7999,2.16
LADA,Vesta,automatic,brown,50000,2017,gasoline,gasoline,sedan,front,9500,3.46
LADA,4x4,mechanical,silver,66480,2006,gasoline,gasoline,suv,all,4000,3.49
LADA,Largus,mechanical,grey,134000,2014,gas,gasoline,universal,front,6500,2.43
LADA,Vesta,mechanical,red,26000,2018,gasoline,gasoline,universal,front,12415.82,4.12
LADA,4x4,mechanical,yellow,20000,1979,gasoline,gasoline,suv,all,450,4.99
LADA,XRAY,mechanical,red,20792,2016,gasoline,gasoline,hatchback,front,9300,2.63
LADA,Vesta,mechanical,brown,22500,2018,gasoline,gasoline,universal,front,11974.77,0.24
LADA,Vesta,automatic,other,66000,2017,gasoline,gasoline,sedan,front,10300,3.37
LADA,Vesta,mechanical,grey,69000,2017,gasoline,gasoline,sedan,front,7500,0.84
LADA,XRAY,automatic,white,135000,2016,gasoline,gasoline,hatchback,front,7500,2.82
LADA,4x4,mechanical,red,50000,1997,gasoline,gasoline,pickup,all,1000,2.88
LADA,Granta,mechanical,red,125000,2013,gasoline,gasoline,sedan,front,4000,1.50
LADA,Vesta,automatic,other,2300,2018,gasoline,gasoline,sedan,front,11300,4.69
LADA,Largus,mechanical,white,99000,2016,gasoline,gasoline,universal,front,8600,1.71
LADA,Granta,mechanical,white,65000,2017,gasoline,gasoline,sedan,front,4500,4.03
LADA,4x4,mechanical,silver,120000,2010,gasoline,gasoline,suv,all,4100,4.84
LADA,Vesta,mechanical,white,0,2019,gas,gasoline,sedan,front,12150,4.29
LADA,Largus,mechanical,other,206000,2015,gasoline,gasoline,universal,front,6400,0.77
LADA,Largus,mechanical,white,148370,2017,gasoline,gasoline,universal,front,3272.31,1.47
LADA,4x4,mechanical,blue,44000,2015,gasoline,gasoline,suv,all,5500,3.14
LADA,Vesta,mechanical,red,29000,2018,gasoline,gasoline,universal,front,13500,2.84
LADA,4x4,mechanical,green,60000,2006,gasoline,gasoline,suv,all,6000,3.47
LADA,4x4,mechanical,grey,8957,2018,gasoline,gasoline,suv,front,7100,2.53
LADA,XRAY,mechanical,black,37591,2016,gasoline,gasoline,hatchback,front,8500,0.81
LADA,Largus,mechanical,silver,15000,2014,gasoline,gasoline,van,front,7200,2.19
LADA,Vesta,mechanical,white,44000,2017,gasoline,gasoline,universal,front,10950,4.00
LADA,Granta,mechanical,grey,50100,2016,gasoline,gasoline,liftback,front,7900,0.24
LADA,Largus,mechanical,silver,199869,2016,gasoline,gasoline,minivan,front,7100,2.56
LADA,Vesta,automatic,red,55000,2017,gasoline,gasoline,sedan,front,9247.84,1.07
LADA,Kalina,mechanical,silver,81000,2011,gasoline,gasoline,universal,front,2900,4.90
LADA,Granta,mechanical,white,38000,2016,gasoline,gasoline,sedan,front,6600,2.16
LADA,Kalina,mechanical,silver,53000,2015,gasoline,gasoline,universal,front,7000,3.68
LADA,Granta,automatic,black,71000,2013,gasoline,gasoline,sedan,front,4200,2.93
LADA,Vesta,mechanical,red,15000,2019,gasoline,gasoline,sedan,front,12804.7,0.15
LADA,Vesta,mechanical,brown,10000,2019,gasoline,gasoline,universal,front,13278.95,2.40
LADA,Vesta,mechanical,grey,20000,2018,gasoline,gasoline,universal,front,12000,0.82
LADA,Largus,mechanical,other,30000,2019,gasoline,gasoline,universal,front,9250,2.80
LADA,Granta,mechanical,silver,25000,2018,gasoline,gasoline,liftback,front,8536.46,4.10
LADA,Vesta,mechanical,red,8000,2019,gasoline,gasoline,sedan,front,11856.21,4.83
LADA,XRAY,mechanical,red,1550,2019,gasoline,gasoline,hatchback,front,9959.2,2.08
LADA,Priora,mechanical,grey,155000,2013,gasoline,gasoline,sedan,front,6000,0.92
LADA,Largus,mechanical,silver,110000,2014,gasoline,gasoline,universal,front,7000,2.45
LADA,Vesta,mechanical,black,45000,2018,gasoline,gasoline,universal,front,11000,4.09
LADA,Vesta,mechanical,red,23900,2017,gasoline,gasoline,sedan,front,10300,1.13
LADA,Granta,mechanical,white,86000,2014,gasoline,gasoline,sedan,front,5000,0.41
LADA,Granta,mechanical,brown,12500,2019,gasoline,gasoline,liftback,front,7700,1.54
LADA,Priora,mechanical,blue,43000,2014,gasoline,gasoline,hatchback,front,6000,2.16
LADA,Vesta,mechanical,brown,24000,2016,gasoline,gasoline,sedan,front,9000,1.49
LADA,XRAY,mechanical,silver,9000,2019,gasoline,gasoline,hatchback,front,10500,0.05
LADA,Largus,mechanical,grey,170000,2014,gasoline,gasoline,van,front,5600,2.61
LADA,XRAY,automatic,silver,11600,2018,gasoline,gasoline,hatchback,front,9950,4.36
LADA,XRAY,mechanical,silver,35000,2016,gasoline,gasoline,hatchback,front,10670.59,0.46
LADA,Priora,mechanical,silver,40000,2012,gasoline,gasoline,hatchback,front,3800,1.10
LADA,Priora,mechanical,silver,87000,2008,gasoline,gasoline,sedan,front,3600,3.21
LADA,Largus,mechanical,brown,71000,2017,gasoline,gasoline,van,front,7170.63,4.21
LADA,XRAY,mechanical,brown,10000,2018,gasoline,gasoline,hatchback,front,11144.84,4.68
LADA,Granta,mechanical,black,24000,2019,gas,gasoline,hatchback,front,7000,2.62
LADA,Largus,mechanical,brown,105000,2017,gasoline,gasoline,universal,front,8868.44,0.48
LADA,XRAY,mechanical,silver,32000,2017,gasoline,gasoline,universal,front,9247.84,1.08
LADA,Largus,mechanical,brown,2000,2018,gasoline,gasoline,universal,front,9000,4.81
LADA,Granta,mechanical,silver,49000,2013,gasoline,gasoline,sedan,front,5600,1.67
LADA,Priora,mechanical,other,133000,2010,gasoline,gasoline,hatchback,front,3485.73,1.89
LADA,Largus,mechanical,blue,120000,2017,gasoline,gasoline,universal,front,2888,3.15
Dodge,Dart,automatic,blue,104000,2012,gasoline,gasoline,sedan,front,10500,1.85
Dodge,Stratus,automatic,green,220000,2003,gas,gasoline,sedan,front,2371.23,3.12
Dodge,Grand Caravan,automatic,red,170000,2017,gasoline,gasoline,minivan,front,27000,3.66
Dodge,Stratus,mechanical,grey,234567,2003,gasoline,gasoline,coupe,front,3250,4.07
Dodge,Caravan,automatic,white,402336,2001,gas,gasoline,minivan,front,4000,1.02
Dodge,Caravan,automatic,blue,248000,2005,gas,gasoline,minivan,front,3999,4.57
Dodge,Caravan,automatic,other,360000,1998,gasoline,gasoline,minivan,front,1700,0.16
Dodge,Intrepid,automatic,red,200000,1999,gasoline,gasoline,sedan,front,2600,3.01
Dodge,Dart,automatic,red,115000,2012,gasoline,gasoline,sedan,front,11200,1.99
Dodge,Intrepid,automatic,black,321869,2002,gasoline,gasoline,sedan,front,3000,3.67
Dodge,Caliber,automatic,silver,180000,2007,gasoline,gasoline,hatchback,front,6699,3.24
Dodge,Intrepid,automatic,black,321869,1999,gasoline,gasoline,sedan,front,3000,1.03
Dodge,Neon,mechanical,orange,370149,2005,gasoline,gasoline,sedan,front,2500,3.25
Dodge,Neon,automatic,other,178000,2005,gasoline,gasoline,sedan,front,2350,3.48
Dodge,Magnum,automatic,red,312457,2004,gasoline,gasoline,universal,rear,6900,3.29
Dodge,Avenger,automatic,red,286549,2007,gasoline,gasoline,sedan,front,5990,1.38
Dodge,Caliber,mechanical,other,200500,2007,gasoline,gasoline,hatchback,front,5500,2.26
Dodge,Neon,automatic,silver,170000,2004,gasoline,gasoline,sedan,front,2050,1.23
Dodge,Grand Caravan,automatic,white,73000,2017,gasoline,gasoline,minivan,front,23750,4.73
Dodge,Caravan,automatic,green,371758,1999,gasoline,gasoline,minivan,front,1600,0.76
Dodge,Caliber,automatic,silver,191512,2010,gasoline,gasoline,hatchback,front,7950,1.21
Dodge,Caravan,automatic,silver,257973,1999,gasoline,gasoline,minivan,front,2690,2.71
Dodge,Caravan,automatic,blue,300000,2002,gas,gasoline,minivan,front,4400,3.51
Dodge,Caravan,automatic,silver,224094,2001,gas,gasoline,minivan,front,3950,1.00
Dodge,Caravan,automatic,silver,280000,2001,gas,gasoline,minivan,front,4100,3.39
Dodge,Caliber,automatic,silver,107826,2007,gasoline,gasoline,hatchback,front,6000,4.46
Dodge,Intrepid,automatic,blue,230000,2002,gasoline,gasoline,sedan,front,3500,2.80
Dodge,Caravan,automatic,green,300000,2001,gasoline,gasoline,hatchback,front,3200,3.94
Dodge,Caravan,automatic,blue,267151,2001,gas,gasoline,minivan,front,3600,0.74
Dodge,Caliber,automatic,blue,234964,2006,gasoline,gasoline,hatchback,front,5300,2.31
Dodge,Stratus,mechanical,red,200000,1996,gasoline,gasoline,sedan,front,1100,1.45
Dodge,Caravan,automatic,green,284000,1998,gasoline,gasoline,minivan,front,2000,1.76
Dodge,Journey,automatic,silver,240000,2009,diesel,diesel,suv,front,9300,1.12
Dodge,Durango,automatic,black,65000,2011,gasoline,gasoline,suv,all,19900,4.16
Dodge,Caliber,automatic,red,175000,2007,gasoline,gasoline,hatchback,front,6300,3.42
Dodge,Caravan,automatic,grey,200,1999,gasoline,gasoline,minivan,front,2650,4.05
Dodge,Caravan,automatic,white,229000,2004,gasoline,gasoline,minivan,front,3690,4.26
Dodge,Grand Caravan,automatic,other,234,2002,gas,gasoline,minivan,front,4900,0.20
Dodge,Grand Caravan,automatic,green,432914,1999,gasoline,gasoline,minivan,front,2650,1.25
Dodge,Stratus,automatic,grey,220480,2004,gasoline,gasoline,sedan,front,2600,4.88
Dodge,Caravan,mechanical,blue,300000,2000,gas,gasoline,minivan,front,1800,4.24
Dodge,Caravan,automatic,other,506943,2002,gas,gasoline,minivan,front,3999,3.75
Dodge,Stratus,automatic,silver,434523,2004,gasoline,gasoline,sedan,front,3100,3.42
Dodge,Caravan,automatic,orange,380000,2004,gasoline,gasoline,minivan,front,4700,0.38
Dodge,Caravan,automatic,other,300000,1999,gasoline,gasoline,minivan,front,3300,4.20
Dodge,Stratus,automatic,black,250000,2001,gasoline,gasoline,coupe,front,2800,2.48
Dodge,Stratus,automatic,silver,296119,2003,gasoline,gasoline,sedan,front,2950,1.45
Dodge,Caravan,mechanical,green,370149,1998,gas,gasoline,minivan,front,3500,3.38
Dodge,Caliber,automatic,other,191512,2006,gasoline,gasoline,hatchback,front,5499,3.53
Dodge,Grand Caravan,automatic,yellow,263580,2001,gasoline,gasoline,minivan,front,5250,2.80
Dodge,Journey,automatic,black,207000,2013,gas,gasoline,universal,front,14800,2.52
Dodge,Caliber,automatic,other,193266,2007,gasoline,gasoline,hatchback,front,5600,0.02
Dodge,Caravan,automatic,white,250000,1999,gasoline,gasoline,minivan,front,2200,3.09
Dodge,Intrepid,automatic,violet,370000,1999,gas,gasoline,sedan,front,2600,0.07
Dodge,Stratus,automatic,green,138000,2003,gasoline,gasoline,sedan,front,1300,3.49
Dodge,Caravan,automatic,silver,230000,2000,gasoline,gasoline,minivan,front,2100,4.32
Dodge,Intrepid,automatic,other,370149,1999,gasoline,gasoline,sedan,front,2600,0.01
Dodge,Stratus,automatic,silver,346017,2001,gas,gasoline,sedan,front,2000,3.37
Dodge,Grand Caravan,automatic,white,280509,1997,gasoline,gasoline,minivan,front,3700,2.95
Dodge,Magnum,automatic,grey,190439,2004,gasoline,gasoline,universal,rear,7300,4.75
Dodge,Caliber,automatic,white,260000,2006,gasoline,gasoline,hatchback,front,5500,3.01
Dodge,Van,automatic,blue,170000,2002,gas,gasoline,minibus,rear,12500,4.99
Dodge,Grand Caravan,automatic,silver,276332,2004,gasoline,gasoline,minivan,front,4900,1.65
Dodge,Neon,mechanical,green,222222,2001,gasoline,gasoline,sedan,front,1500,1.76
Dodge,Stratus,automatic,black,222222,2002,gasoline,gasoline,sedan,front,1900,5.00
Dodge,Neon,automatic,silver,150000,2000,gasoline,gasoline,sedan,front,2300,4.26
Dodge,Van,automatic,black,435000,2000,gas,gasoline,minibus,rear,9990,1.94
Dodge,Caravan,automatic,red,400000,1999,gasoline,gasoline,minivan,front,1200,1.17
Dodge,Caravan,automatic,green,260000,2000,gasoline,gasoline,minivan,front,1850,3.73
Dodge,Caravan,automatic,black,257495,2005,gasoline,gasoline,minivan,front,6999,3.64
Dodge,Stratus,automatic,other,111111,2000,gasoline,gasoline,sedan,front,901.07,4.05
Dodge,Ram,automatic,black,195000,2013,gasoline,gasoline,pickup,all,34999,3.57
Dodge,Stratus,automatic,green,160000,2002,gasoline,gasoline,coupe,front,3000,1.83
Dodge,Stratus,automatic,brown,350000,1996,gasoline,gasoline,sedan,front,1300,4.30
Dodge,Stratus,automatic,red,306709,1997,gasoline,gasoline,sedan,front,1850,2.38
Dodge,Stratus,automatic,violet,386243,2003,gasoline,gasoline,sedan,front,3800,1.85
Dodge,Caravan,automatic,blue,453216,2002,gasoline,gasoline,minivan,front,2500,2.68
Dodge,Intrepid,automatic,silver,200000,2002,gasoline,gasoline,sedan,front,3500,0.38
Dodge,Caravan,automatic,blue,410383,2000,gas,gasoline,minivan,front,3500,0.17
Dodge,Caravan,automatic,green,160000,2000,gas,gasoline,minivan,front,3100,1.87
Dodge,Caravan,automatic,green,273588,1998,gasoline,gasoline,minivan,front,2999,0.35
Dodge,Grand Caravan,automatic,green,170000,1998,gasoline,gasoline,minivan,front,2999,1.06
Dodge,Caravan,automatic,blue,315000,2000,gasoline,gasoline,minivan,front,2200,0.04
Dodge,Caliber,automatic,blue,285945,2007,gasoline,gasoline,hatchback,front,5200,3.72
Dodge,Grand Caravan,automatic,blue,273588,2003,gasoline,gasoline,minivan,front,5000,0.92
Dodge,Neon,automatic,silver,220480,1999,gasoline,gasoline,sedan,front,1099,2.32
Dodge,Dakota,automatic,white,200000,2000,gas,gasoline,pickup,rear,5500,2.34
Dodge,Stealth,mechanical,red,210000,1991,gasoline,gasoline,coupe,front,4100,3.98
Dodge,Intrepid,automatic,black,240000,2000,gasoline,gasoline,sedan,front,1599,3.33
Dodge,Caliber,automatic,silver,122310,2008,gasoline,gasoline,hatchback,front,8000,1.50
Dodge,Stratus,automatic,other,205996,2003,gasoline,gasoline,sedan,front,3650,3.22
Dodge,Intrepid,automatic,red,123123,2002,gasoline,gasoline,sedan,front,1100,0.88
Dodge,Grand Caravan,automatic,silver,329916,2007,gasoline,gasoline,minivan,front,7500,0.36
Dodge,Caravan,automatic,green,386243,1999,gas,gasoline,minivan,front,2500,3.86
Dodge,Caravan,automatic,blue,238000,2002,gasoline,gasoline,minivan,front,5000,4.02
Dodge,Stratus,automatic,other,250,2001,gasoline,gasoline,sedan,front,2700,4.71
Dodge,Ram,automatic,white,379805,2001,diesel,diesel,pickup,rear,8750,2.73
Dodge,Caravan,automatic,black,393394,2001,gas,gasoline,minivan,front,4000,0.77
Dodge,Stratus,automatic,white,370149,2002,gasoline,gasoline,sedan,front,2200,1.86
Dodge,Neon,automatic,silver,98000,2004,gasoline,gasoline,sedan,front,3399,0.47
Dodge,Journey,automatic,black,219000,2010,gasoline,gasoline,minivan,front,10750,0.58
Dodge,Stratus,automatic,red,175418,2003,gasoline,gasoline,coupe,front,4700,2.72
Dodge,Stratus,automatic,other,174000,2004,gasoline,gasoline,coupe,front,2800,4.58
